ID,Usuario,Actividad,Fecha y Hora
20231020152323434098,admin,Inicio  auditoria,2023-10-20 15:23:23
20231020152327364694,admin,Inicio Cambiar Folio,2023-10-20 15:23:27
20231020152402443957,admin,Inicio Cambiar Folio,2023-10-20 15:24:02
20231020152405485459,admin,Inicio Registro usuario,2023-10-20 15:24:05
20231020152409344678,admin,Inicio información empresa,2023-10-20 15:24:09
20231020152413577990,admin,Inicio Index,2023-10-20 15:24:13
20231020152416007679,admin,Inicio Ventas,2023-10-20 15:24:16
20231020152434036722,admin,Inicio Informes,2023-10-20 15:24:34
20231020152437673671,admin,Inicio Inventario,2023-10-20 15:24:37
20231020152445084698,admin,Inicio Registro de Articulo,2023-10-20 15:24:45
20231020152448836668,admin,Inicio Editar Articulo,2023-10-20 15:24:48
20231020164112570979,admin,Inicio Index,2023-10-20 16:41:12
20231020164115952925,admin,Inicio Ventas,2023-10-20 16:41:15
20231020164126982963,admin,Inicio Informes,2023-10-20 16:41:26
20231020164129048903,admin,Inicio Inventario,2023-10-20 16:41:29
20231020164442882363,admin,Inicio Informes,2023-10-20 16:44:42
20231020164635623267,admin,Inicio Informes,2023-10-20 16:46:35
20231020164734989903,admin,Inicio Ventas,2023-10-20 16:47:34
20231020164739086531,admin,Inicio Inventario,2023-10-20 16:47:39
20231020164744265103,admin,Inicio  auditoria,2023-10-20 16:47:44
20231020164832473192,admin,Inicio Informes,2023-10-20 16:48:32
20231020164912732275,admin,Inicio Informes,2023-10-20 16:49:12
20231020165107257425,admin,Inicio Informes,2023-10-20 16:51:07
20231020165251400291,admin,Inicio Informes,2023-10-20 16:52:51
20231020165412833437,admin,Inicio Informes,2023-10-20 16:54:12
20231020165520493938,admin,Inicio Informes,2023-10-20 16:55:20
20231020165746998991,admin,Inicio Informes,2023-10-20 16:57:46
20231020170519039948,admin,Inicio Informes,2023-10-20 17:05:19
20231020170607163405,admin,Inicio Informes,2023-10-20 17:06:07
20231020170707200981,admin,Inicio Informes,2023-10-20 17:07:07
20231020170858686296,admin,Inicio Informes,2023-10-20 17:08:58
20231020172309434832,admin,Inicio Informes,2023-10-20 17:23:09
20231020172405643594,admin,Inicio Informes,2023-10-20 17:24:05
20231020172527327026,admin,Inicio Informes,2023-10-20 17:25:27
20231020172616183108,admin,Inicio Informes,2023-10-20 17:26:16
20231020172648989921,admin,Inicio Informes,2023-10-20 17:26:48
20231020172736217712,admin,Inicio Informes,2023-10-20 17:27:36
20231020172827098802,admin,Inicio Informes,2023-10-20 17:28:27
20231020172847251145,admin,Inicio Informes,2023-10-20 17:28:47
20231020173402027856,admin,Inicio Informes,2023-10-20 17:34:02
20231020173500784995,admin,Inicio Informes,2023-10-20 17:35:00
20231020173517640582,admin,Inicio  auditoria,2023-10-20 17:35:17
20231020173557479497,admin,Inicio Informes,2023-10-20 17:35:57
20231020173757017661,admin,Inicio Informes,2023-10-20 17:37:57
20231020173855991084,admin,Inicio Informes,2023-10-20 17:38:55
20231020173858074546,admin,Inicio Informes,2023-10-20 17:38:58
20231020174017612066,admin,Inicio Informes,2023-10-20 17:40:17
20231020174147809884,admin,Inicio Informes,2023-10-20 17:41:47
20231020174149313103,admin,Inicio Informes,2023-10-20 17:41:49
20231020174149669127,admin,Inicio Informes,2023-10-20 17:41:49
20231020175035765851,admin,Inicio Informes,2023-10-20 17:50:35
20231020175121464614,admin,Inicio Informes,2023-10-20 17:51:21
20231020175135166958,admin,Inicio Informes,2023-10-20 17:51:35
20231020175155542330,admin,Inicio Informes,2023-10-20 17:51:55
20231020180334318775,admin,Inicio Informes,2023-10-20 18:03:34
20231020180634425355,admin,Inicio Informes,2023-10-20 18:06:34
20231020180829693280,admin,Inicio Informes,2023-10-20 18:08:29
20231020181446065880,admin,Inicio Informes,2023-10-20 18:14:46
20231020181549851827,admin,Inicio Informes,2023-10-20 18:15:49
20231020181559148768,admin,Inicio Informes,2023-10-20 18:15:59
20231020181629028639,admin,Inicio Informes,2023-10-20 18:16:29
20231020181630275840,admin,Inicio Informes,2023-10-20 18:16:30
20231020181651290826,admin,Inicio Informes,2023-10-20 18:16:51
20231020181736833399,admin,Inicio Informes,2023-10-20 18:17:36
20231020181738073606,admin,Inicio Informes,2023-10-20 18:17:38
20231020182103654128,admin,Cierre de sesión,2023-10-20 18:21:03
20231020182107120163,1,Inicio Index,2023-10-20 18:21:07
20231020182112288067,1,Inicio Index,2023-10-20 18:21:12
20231020182121110924,1,Cierre de sesión,2023-10-20 18:21:21
20231020182125366946,admin,Inicio Index,2023-10-20 18:21:25
20231020182128628651,admin,Inicio Informes,2023-10-20 18:21:28
20231020182240168630,admin,Inicio Informes,2023-10-20 18:22:40
20231020182303438087,admin,Inicio  auditoria,2023-10-20 18:23:03
20231020182319513858,admin,Inicio Ventas,2023-10-20 18:23:19
20231020182356612636,admin,Inicio Inventario,2023-10-20 18:23:56
20231020182359853090,admin,Inicio Editar Articulo,2023-10-20 18:23:59
20231020182408578129,admin,Inicio Inventario,2023-10-20 18:24:08
20231020182412491353,admin,Inicio Registro de Articulo,2023-10-20 18:24:12
20231020182511755688,admin,Inicio Informes,2023-10-20 18:25:11
20231020182937282723,admin,Inicio Registro de Articulo,2023-10-20 18:29:37
20231020183027487201,admin,Inicio Registro de Articulo,2023-10-20 18:30:27
20231020183037474231,admin,Inicio Registro de Articulo,2023-10-20 18:30:37
20231020183053584533,admin,Inicio Registro de Articulo,2023-10-20 18:30:53
20231020183114685122,admin,Inicio Registro de Articulo,2023-10-20 18:31:14
20231020183126128818,admin,Inicio Registro de Articulo,2023-10-20 18:31:26
20231020183137082091,admin,Inicio Registro de Articulo,2023-10-20 18:31:37
20231020183149114609,admin,Inicio Registro de Articulo,2023-10-20 18:31:49
20231020183215131186,admin,Inicio Registro de Articulo,2023-10-20 18:32:15
20231020183229817200,admin,Inicio Registro de Articulo,2023-10-20 18:32:29
20231020183237907767,admin,Inicio Registro de Articulo,2023-10-20 18:32:37
20231020183334245145,admin,Inicio Registro de Articulo,2023-10-20 18:33:34
20231020183347694899,admin,Inicio Registro de Articulo,2023-10-20 18:33:47
20231020183419487639,admin,Inicio Informes,2023-10-20 18:34:19
20231020183600957008,admin,Inicio Informes,2023-10-20 18:36:00
20231020183605358838,admin,Cierre de sesión,2023-10-20 18:36:05
20231020183609999711,admin,Inicio Index,2023-10-20 18:36:09
20231020183620241096,admin,Inicio Registro de Articulo,2023-10-20 18:36:20
20231020183627796708,admin,Inicio  auditoria,2023-10-20 18:36:27
20231020183638728401,admin,Inicio Informes,2023-10-20 18:36:38
20231020183704989114,admin,Inicio Informes,2023-10-20 18:37:04
20231020183728815835,admin,Inicio Informes,2023-10-20 18:37:28
20231020183741587633,admin,Inicio Informes,2023-10-20 18:37:41
20231020183750891777,admin,Inicio Informes,2023-10-20 18:37:50
20231020183801417911,admin,Inicio Index,2023-10-20 18:38:01
20231020183802378041,admin,Inicio Ventas,2023-10-20 18:38:02
20231020183850485820,admin,Inicio  auditoria,2023-10-20 18:38:50
20231020183853856423,admin,Inicio Registro usuario,2023-10-20 18:38:53
20231020183857905479,admin,Inicio información empresa,2023-10-20 18:38:57
20231020183909616282,admin,Inicio Informes,2023-10-20 18:39:09
20231030150828016664,admin,Inicio Index,2023-10-30 15:08:28
20231030151020142488,admin,Inicio Index,2023-10-30 15:10:20
20231030151041570978,admin,Inicio Index,2023-10-30 15:10:41
20231030151056482487,admin,Inicio Index,2023-10-30 15:10:56
20231030151103874370,admin,Inicio Ventas,2023-10-30 15:11:03
20231030151119964055,admin,Inicio Index,2023-10-30 15:11:19
20231030151208588550,admin,Inicio Index,2023-10-30 15:12:08
20231030151224196068,admin,Inicio Index,2023-10-30 15:12:24
20231030151243633322,admin,Inicio Index,2023-10-30 15:12:43
20231030151303336525,admin,Inicio Index,2023-10-30 15:13:03
20231030151333040516,admin,Inicio Index,2023-10-30 15:13:33
20231030151434415490,admin,Inicio Index,2023-10-30 15:14:34
20231030151453275669,admin,Inicio Index,2023-10-30 15:14:53
20231030153603203684,admin,Inicio Informes,2023-10-30 15:36:03
20231030153610385489,admin,Inicio Registro de Articulo,2023-10-30 15:36:10
20231030153912114456,admin,Inicio Registro de Articulo,2023-10-30 15:39:12
20231030153917958530,admin,Inicio Registro de Articulo,2023-10-30 15:39:17
20231030153919131931,admin,Agregó un artículo (ID: 11111),2023-10-30 15:39:19
20231030153923456750,admin,Inicio Registro de Articulo,2023-10-30 15:39:23
20231030153930400534,admin,Inicio Inventario,2023-10-30 15:39:30
20231030153937386815,admin,Inicio Registro de Articulo,2023-10-30 15:39:37
20231030154007929778,admin,Agregó un artículo (ID: 202),2023-10-30 15:40:07
20231030154009213663,admin,Inicio Registro de Articulo,2023-10-30 15:40:09
20231030154012837837,admin,Inicio Registro de Articulo,2023-10-30 15:40:12
20231030154023411498,admin,Inicio Informes,2023-10-30 15:40:23
20231030155552065536,admin,Inicio Index,2023-10-30 15:55:52
20231030155557810021,admin,Inicio Ventas,2023-10-30 15:55:57
20231030155601711640,admin,Inicio Informes,2023-10-30 15:56:01
20231030155936066659,admin,Inicio Informes,2023-10-30 15:59:36
20231030155952226972,admin,Inicio Ventas,2023-10-30 15:59:52
20231030160044948517,admin,Inicio Index,2023-10-30 16:00:44
20231030160458533473,admin,Inicio Index,2023-10-30 16:04:58
20231030160615198142,admin,Inicio Index,2023-10-30 16:06:15
20231030160639860906,admin,Inicio Index,2023-10-30 16:06:39
20231030160653439145,admin,Inicio Index,2023-10-30 16:06:53
20231030160659978831,admin,Inicio Informes,2023-10-30 16:06:59
20231030160739299032,admin,Inicio Informes,2023-10-30 16:07:39
20231030160740681285,admin,Inicio Informes,2023-10-30 16:07:40
20231030160812770537,admin,Inicio Informes,2023-10-30 16:08:12
20231030160831429835,admin,Inicio Informes,2023-10-30 16:08:31
20231030160845669487,admin,Inicio Informes,2023-10-30 16:08:45
20231030160855586978,admin,Inicio Informes,2023-10-30 16:08:55
20231030160916919261,admin,Inicio Informes,2023-10-30 16:09:16
20231030160917856071,admin,Inicio Informes,2023-10-30 16:09:17
20231030161249677774,admin,Inicio Informes,2023-10-30 16:12:49
20231030161326150343,admin,Inicio Informes,2023-10-30 16:13:26
20231030161432350833,admin,Inicio Informes,2023-10-30 16:14:32
20231030161433773088,admin,Inicio Informes,2023-10-30 16:14:33
20231030161534788608,admin,Inicio Index,2023-10-30 16:15:34
20231030161545921684,admin,Inicio Index,2023-10-30 16:15:45
20231030161727396303,admin,Inicio Informes,2023-10-30 16:17:27
20231030161848171922,admin,Inicio Informes,2023-10-30 16:18:48
20231030161933421411,admin,Inicio Informes,2023-10-30 16:19:33
20231030162154600453,admin,Inicio Informes,2023-10-30 16:21:54
20231030162357640583,admin,Inicio Informes,2023-10-30 16:23:57
20231030162431624506,admin,Inicio Informes,2023-10-30 16:24:31
20231030162505537957,admin,Inicio Editar Articulo,2023-10-30 16:25:05
20231030162513688803,admin,Inicio Inventario,2023-10-30 16:25:13
20231030162516134605,admin,Inicio Registro de Articulo,2023-10-30 16:25:16
20231030162523395710,admin,Inicio Editar Articulo,2023-10-30 16:25:23
20231030162736918694,admin,Inicio Index,2023-10-30 16:27:36
20231030162745779965,admin,Inicio Registro de Articulo,2023-10-30 16:27:45
20231030163022630726,admin,Inicio Index,2023-10-30 16:30:22
20231030163034429489,admin,Inicio Registro de Articulo,2023-10-30 16:30:34
20231030163511848727,admin,Inicio Registro de Articulo,2023-10-30 16:35:11
20231030163551473975,admin,Agregó un artículo (ID: 3),2023-10-30 16:35:51
20231030163553261665,admin,Inicio Registro de Articulo,2023-10-30 16:35:53
20231030163555064970,admin,Inicio Inventario,2023-10-30 16:35:55
20231030163852938624,admin,Inicio Registro de Articulo,2023-10-30 16:38:52
20231030164822831187,admin,Inicio Registro de Articulo,2023-10-30 16:48:22
20231030165154497313,admin,Inicio Registro de Articulo,2023-10-30 16:51:54
20231030165543157433,admin,Inicio Registro de Articulo,2023-10-30 16:55:43
20231030170041418502,admin,Inicio Registro de Articulo,2023-10-30 17:00:41
20231030170117810280,admin,Agregó un artículo (ID: 123),2023-10-30 17:01:17
20231030170119579999,admin,Inicio Registro de Articulo,2023-10-30 17:01:19
20231030170219197431,admin,Inicio Registro de Articulo,2023-10-30 17:02:19
20231030170233630161,admin,Inicio Registro de Articulo,2023-10-30 17:02:33
20231030170259412914,admin,Inicio Registro de Articulo,2023-10-30 17:02:59
20231030170318886143,admin,Inicio Registro de Articulo,2023-10-30 17:03:18
20231030170746299626,admin,Inicio Inventario,2023-10-30 17:07:46
20231030170957046849,admin,Inicio Inventario,2023-10-30 17:09:57
20231030171018806132,admin,Inicio Inventario,2023-10-30 17:10:18
20231030171028349553,admin,Inicio Inventario,2023-10-30 17:10:28
20231030171059973163,admin,Inicio Inventario,2023-10-30 17:10:59
20231030171318373830,admin,Inicio Inventario,2023-10-30 17:13:18
20231030171401378153,admin,Inicio Inventario,2023-10-30 17:14:01
20231030171448569937,admin,Inicio Inventario,2023-10-30 17:14:48
20231030171509569634,admin,Inicio Inventario,2023-10-30 17:15:09
20231030171657101552,admin,Inicio Inventario,2023-10-30 17:16:57
20231030172143915546,admin,Inicio Inventario,2023-10-30 17:21:43
20231030172252774089,admin,Inicio Inventario,2023-10-30 17:22:52
20231030172317684218,admin,Inicio Inventario,2023-10-30 17:23:17
20231030172349385438,admin,Inicio Inventario,2023-10-30 17:23:49
20231030172409331084,admin,Inicio Inventario,2023-10-30 17:24:09
20231030172429331989,admin,Inicio Inventario,2023-10-30 17:24:29
20231030172951665089,admin,Inicio Inventario,2023-10-30 17:29:51
20231030173029277368,admin,Inicio Inventario,2023-10-30 17:30:29
20231030173227171453,admin,Inicio Inventario,2023-10-30 17:32:27
20231030173309308518,admin,Inicio Inventario,2023-10-30 17:33:09
20231030173444505599,admin,Inicio Inventario,2023-10-30 17:34:44
20231030173824682187,admin,Inicio Inventario,2023-10-30 17:38:24
20231030174055472592,admin,Inicio Inventario,2023-10-30 17:40:55
20231030174159429284,admin,Inicio Inventario,2023-10-30 17:41:59
20231030174613842135,admin,Inicio Inventario,2023-10-30 17:46:13
20231030174721571337,admin,Inicio Inventario,2023-10-30 17:47:21
20231030174756413119,admin,Inicio Inventario,2023-10-30 17:47:56
20231030174828633774,admin,Inicio Inventario,2023-10-30 17:48:28
20231030174926101966,admin,Inicio Inventario,2023-10-30 17:49:26
20231030174942569380,admin,Inicio Inventario,2023-10-30 17:49:42
20231030174957162739,admin,Inicio Inventario,2023-10-30 17:49:57
20231030175010135276,admin,Inicio Index,2023-10-30 17:50:10
20231030175015461562,admin,Inicio Ventas,2023-10-30 17:50:15
20231030175032604576,admin,Inicio Inventario,2023-10-30 17:50:32
20231030180101982990,admin,Inicio Ventas,2023-10-30 18:01:01
20231030180420486684,admin,Inicio Cambiar Folio,2023-10-30 18:04:20
20231030180423134903,admin,Inicio Index,2023-10-30 18:04:23
20231030180557420736,admin,Inicio Editar Articulo,2023-10-30 18:05:57
20231030180622715938,admin,Inicio Informes,2023-10-30 18:06:22
20231030180645763117,admin,Inicio Cambiar Folio,2023-10-30 18:06:45
20231030180704860676,admin,Inicio Cambiar Folio,2023-10-30 18:07:04
20231030180743194586,admin,Inicio Index,2023-10-30 18:07:43
20231030180756113742,admin,Inicio Ventas,2023-10-30 18:07:56
20231030180803929675,admin,Inicio Index,2023-10-30 18:08:03
20231030180810769234,admin,Inicio Ventas,2023-10-30 18:08:10
20231030180812866817,admin,Inicio Index,2023-10-30 18:08:12
20231030180823430749,admin,Inicio Ventas,2023-10-30 18:08:23
20231030180845794288,admin,Inicio Ventas,2023-10-30 18:08:45
20231030180852547490,admin,Inicio Cambiar Folio,2023-10-30 18:08:52
20231030180903811430,admin,Inicio Informes,2023-10-30 18:09:03
20231030180904796665,admin,Inicio Inventario,2023-10-30 18:09:04
20231030180926698606,admin,Inicio Inventario,2023-10-30 18:09:26
20231030181059450700,admin,Inicio Registro de Articulo,2023-10-30 18:10:59
20231030181122749671,admin,Agregó un artículo (ID: 35),2023-10-30 18:11:22
20231030181123960115,admin,Inicio Registro de Articulo,2023-10-30 18:11:23
20231030181128856989,admin,Inicio Inventario,2023-10-30 18:11:28
20231030181217805310,admin,Inicio Ventas,2023-10-30 18:12:17
20231030181227497849,admin,Inicio Ventas,2023-10-30 18:12:27
20231030181357522021,admin,Inicio Index,2023-10-30 18:13:57
20231030181400029468,admin,Inicio Ventas,2023-10-30 18:14:00
20231030181406364738,admin,Inicio Informes,2023-10-30 18:14:06
20231030181407173636,admin,Inicio Inventario,2023-10-30 18:14:07
20231030181412764973,admin,Inicio Registro de Articulo,2023-10-30 18:14:12
20231030181415932087,admin,Inicio Editar Articulo,2023-10-30 18:14:15
20231030181419932123,admin,Inicio  auditoria,2023-10-30 18:14:19
20231030181448902138,admin,Inicio  auditoria,2023-10-30 18:14:48
20231030181459318022,admin,Inicio  auditoria,2023-10-30 18:14:59
20231030181524404610,admin,Inicio  auditoria,2023-10-30 18:15:24
20231030181608790478,admin,Inicio Ventas,2023-10-30 18:16:08
20231030181618931031,admin,Inicio Registro de Articulo,2023-10-30 18:16:18
20231030181715438157,admin,Inicio Ventas,2023-10-30 18:17:15
20231030181718912856,admin,Inicio  auditoria,2023-10-30 18:17:18
20231030181720180638,admin,Inicio Editar Articulo,2023-10-30 18:17:20
20231030181721150260,admin,Inicio Registro de Articulo,2023-10-30 18:17:21
20231030181723785941,admin,Inicio Ventas,2023-10-30 18:17:23
20231030181734062632,admin,Inicio Registro de Articulo,2023-10-30 18:17:34
20231030181736621083,admin,Inicio Index,2023-10-30 18:17:36
20231030181737842836,admin,Inicio Ventas,2023-10-30 18:17:37
20231030181741481850,admin,Inicio Informes,2023-10-30 18:17:41
20231030181742752721,admin,Inicio Inventario,2023-10-30 18:17:42
20231030181816403923,admin,Inicio Registro de Articulo,2023-10-30 18:18:16
20231030181818203499,admin,Inicio Editar Articulo,2023-10-30 18:18:18
20231030181822883616,admin,Inicio Ventas,2023-10-30 18:18:22
20231030181827127050,admin,Inicio Informes,2023-10-30 18:18:27
20231030181830095225,admin,Inicio Inventario,2023-10-30 18:18:30
20231030181835890585,admin,Inicio Registro de Articulo,2023-10-30 18:18:35
20231030181839558927,admin,Inicio Ventas,2023-10-30 18:18:39
20231030181850382998,admin,Inicio Cambiar Folio,2023-10-30 18:18:50
20231030181852568118,admin,Inicio Registro usuario,2023-10-30 18:18:52
20231030181854666143,admin,Inicio  auditoria,2023-10-30 18:18:54
20231030181910893648,admin,Inicio  auditoria,2023-10-30 18:19:10
20231030181932392739,admin,Inicio  auditoria,2023-10-30 18:19:32
20231030181947356780,admin,Inicio  auditoria,2023-10-30 18:19:47
20231030182004156341,admin,Inicio  auditoria,2023-10-30 18:20:04
20231030182010367854,admin,Inicio Cambiar Folio,2023-10-30 18:20:10
20231030182034004507,admin,Inicio Cambiar Folio,2023-10-30 18:20:34
20231030182037893599,admin,Inicio Index,2023-10-30 18:20:37
20231030182038897492,admin,Inicio Ventas,2023-10-30 18:20:38
20231030182112821263,admin,Inicio Ventas,2023-10-30 18:21:12
20231030185048521543,admin,Inicio Informes,2023-10-30 18:50:48
20231030185143533584,admin,Inicio Informes,2023-10-30 18:51:43
20231030185230402989,admin,Inicio Informes,2023-10-30 18:52:30
20231030185422860894,admin,Inicio Informes,2023-10-30 18:54:22
20231030185454037520,admin,Inicio Informes,2023-10-30 18:54:54
20231030185539795667,admin,Inicio Informes,2023-10-30 18:55:39
20231030185610795713,admin,Inicio Informes,2023-10-30 18:56:10
20231030185620506920,admin,Inicio Informes,2023-10-30 18:56:20
20231030185635788831,admin,Inicio Informes,2023-10-30 18:56:35
20231030185646948694,admin,Inicio Informes,2023-10-30 18:56:46
20231030185724556891,admin,Inicio Informes,2023-10-30 18:57:24
20231030185758822302,admin,Inicio Informes,2023-10-30 18:57:58
20231030185816925524,admin,Inicio Informes,2023-10-30 18:58:16
20231030185829486706,admin,Inicio Informes,2023-10-30 18:58:29
20231030185841178011,admin,Inicio Informes,2023-10-30 18:58:41
20231030185902742378,admin,Inicio Informes,2023-10-30 18:59:02
20231030185929057097,admin,Inicio Informes,2023-10-30 18:59:29
20231030190033822635,admin,Inicio Informes,2023-10-30 19:00:33
20231030190044292487,admin,Inicio Informes,2023-10-30 19:00:44
20231030190104642018,admin,Inicio Informes,2023-10-30 19:01:04
20231030205806518587,admin,Inicio Index,2023-10-30 20:58:06
20231030205811750024,admin,Inicio Inventario,2023-10-30 20:58:11
20231030205823902103,admin,Inicio Index,2023-10-30 20:58:23
20231030205827846343,admin,Inicio Registro de Articulo,2023-10-30 20:58:27
20231030205830053570,admin,Inicio Inventario,2023-10-30 20:58:30
20231030205841942744,admin,Inicio  auditoria,2023-10-30 20:58:41
20231030205916443499,admin,Inicio Informes,2023-10-30 20:59:16
20231030205918653710,admin,Inicio Ventas,2023-10-30 20:59:18
20231030205953808575,admin,Inicio Informes,2023-10-30 20:59:53
20231030210118703030,admin,Inicio Inventario,2023-10-30 21:01:18
20231030210139084820,admin,Inicio información empresa,2023-10-30 21:01:39
20231103161358292697,admin,Inicio Index,2023-11-03 16:13:58
20231103161404358968,admin,Inicio Ventas,2023-11-03 16:14:04
20231103161721083901,admin,Inicio Informes,2023-11-03 16:17:21
20231103161748257347,admin,Inicio Editar Articulo,2023-11-03 16:17:48
20231103161750666448,admin,Inicio Registro de Articulo,2023-11-03 16:17:50
20231103161814003056,admin,Inicio Editar Articulo,2023-11-03 16:18:14
20231103161821610917,admin,Inicio Cambiar Folio,2023-11-03 16:18:21
20231103161828127432,admin,Inicio Registro usuario,2023-11-03 16:18:28
20231103161855738938,admin,Inicio Registro de Articulo,2023-11-03 16:18:55
20231103162002833793,admin,Inicio Informes,2023-11-03 16:20:02
20231103162004170813,admin,Inicio Inventario,2023-11-03 16:20:04
20231103162043656093,admin,Inicio Ventas,2023-11-03 16:20:43
20231103162044965945,admin,Inicio Informes,2023-11-03 16:20:44
20231103162047019815,admin,Inicio Inventario,2023-11-03 16:20:47
20231103162051984421,admin,Inicio Registro de Articulo,2023-11-03 16:20:51
20231103162053925689,admin,Inicio Editar Articulo,2023-11-03 16:20:53
20231103162055093475,admin,Inicio  auditoria,2023-11-03 16:20:55
20231103162108165047,admin,Inicio  auditoria,2023-11-03 16:21:08
20231103162114091169,admin,Inicio información empresa,2023-11-03 16:21:14
20231103162121577772,admin,Inicio Registro usuario,2023-11-03 16:21:21
20231103162213706913,admin,Inicio Registro usuario,2023-11-03 16:22:13
20231103162252192246,admin,Inicio Registro usuario,2023-11-03 16:22:52
20231103162333563808,admin,Inicio información empresa,2023-11-03 16:23:33
20231103162438612770,admin,Inicio información empresa,2023-11-03 16:24:38
20231103162507347440,admin,Inicio Index,2023-11-03 16:25:07
20231103162508571782,admin,Inicio Ventas,2023-11-03 16:25:08
20231103162512606375,admin,Inicio Informes,2023-11-03 16:25:12
20231103162514414671,admin,Inicio Inventario,2023-11-03 16:25:14
20231103164709188077,admin,Inicio Ventas,2023-11-03 16:47:09
20231103164733601750,admin,Inicio Ventas,2023-11-03 16:47:33
20231103164746345273,admin,Inicio Ventas,2023-11-03 16:47:46
20231103165402916362,admin,Inicio Ventas,2023-11-03 16:54:02
20231103165638824265,admin,Inicio Ventas,2023-11-03 16:56:38
20231103165650816541,admin,Inicio Ventas,2023-11-03 16:56:50
20231103165814229943,admin,Inicio Ventas,2023-11-03 16:58:14
20231103165815969512,admin,Inicio Ventas,2023-11-03 16:58:15
20231103171620028056,admin,Inicio Ventas,2023-11-03 17:16:20
20231103171723079234,admin,Inicio Ventas,2023-11-03 17:17:23
20231103171728981069,admin,Inicio Ventas,2023-11-03 17:17:28
20231103171903773523,admin,Inicio Ventas,2023-11-03 17:19:03
20231103171917328308,admin,Inicio Ventas,2023-11-03 17:19:17
20231103172105047146,admin,Inicio Ventas,2023-11-03 17:21:05
20231103172714899571,admin,Inicio Ventas,2023-11-03 17:27:14
20231103174154230558,admin,Inicio Ventas,2023-11-03 17:41:54
20231103174249478032,admin,Inicio Ventas,2023-11-03 17:42:49
20231103174500850459,admin,Inicio Ventas,2023-11-03 17:45:00
20231103174654951513,admin,Inicio Ventas,2023-11-03 17:46:54
20231103174706291688,admin,Inicio Ventas,2023-11-03 17:47:06
20231103175412511022,admin,Inicio Ventas,2023-11-03 17:54:12
20231103175437552156,admin,Inicio Ventas,2023-11-03 17:54:37
20231103175445832373,admin,Inicio Ventas,2023-11-03 17:54:45
20231103175750367969,admin,Inicio Ventas,2023-11-03 17:57:50
20231103180650274387,admin,Inicio Ventas,2023-11-03 18:06:50
20231103180915049642,admin,Inicio Ventas,2023-11-03 18:09:15
20231103180921107757,admin,Inicio Ventas,2023-11-03 18:09:21
20231103180939580184,admin,Inicio Ventas,2023-11-03 18:09:39
20231103181858887556,admin,Inicio Ventas,2023-11-03 18:18:58
20231103182610624147,admin,Inicio Ventas,2023-11-03 18:26:10
20231103182621280168,admin,Inicio Ventas,2023-11-03 18:26:21
20231103182632710207,admin,Inicio Ventas,2023-11-03 18:26:32
20231103182948242991,admin,Inicio Ventas,2023-11-03 18:29:48
20231103183025854193,admin,Inicio Ventas,2023-11-03 18:30:25
20231103183641914802,admin,Inicio Ventas,2023-11-03 18:36:41
20231103183642799016,admin,Inicio Ventas,2023-11-03 18:36:42
20231103183645864404,admin,Inicio Ventas,2023-11-03 18:36:45
20231103183742397558,admin,Inicio Ventas,2023-11-03 18:37:42
20231103183748980396,admin,Inicio Editar Articulo,2023-11-03 18:37:48
20231103183759314389,admin,Eliminó un artículo (ID: 11111),2023-11-03 18:37:59
20231103183801030370,admin,Inicio Editar Articulo,2023-11-03 18:38:01
20231103183808591555,admin,Eliminó un artículo (ID: 202),2023-11-03 18:38:08
20231103183810122715,admin,Inicio Editar Articulo,2023-11-03 18:38:10
20231103183818668007,admin,Eliminó un artículo (ID: 123),2023-11-03 18:38:18
20231103183821943746,admin,Inicio Editar Articulo,2023-11-03 18:38:21
20231103184104266925,admin,Inicio Editar Articulo,2023-11-03 18:41:04
20231103184129137732,admin,Inicio Editar Articulo,2023-11-03 18:41:29
20231103184339326725,admin,Inicio Editar Articulo,2023-11-03 18:43:39
20231103184419442080,admin,Inicio Editar Articulo,2023-11-03 18:44:19
20231103184450587389,admin,Inicio Editar Articulo,2023-11-03 18:44:50
20231103184451413491,admin,Inicio Editar Articulo,2023-11-03 18:44:51
20231103184451571032,admin,Inicio Editar Articulo,2023-11-03 18:44:51
20231103184451761398,admin,Inicio Editar Articulo,2023-11-03 18:44:51
20231103184451936561,admin,Inicio Editar Articulo,2023-11-03 18:44:51
20231103184452158669,admin,Inicio Editar Articulo,2023-11-03 18:44:52
20231103184701327538,admin,Inicio Editar Articulo,2023-11-03 18:47:01
20231103184834842805,admin,Inicio Editar Articulo,2023-11-03 18:48:34
20231103184854501358,admin,Inicio Editar Articulo,2023-11-03 18:48:54
20231103184917125219,admin,Inicio Editar Articulo,2023-11-03 18:49:17
20231103185632604820,admin,Inicio Editar Articulo,2023-11-03 18:56:32
20231103185647811019,admin,Inicio Editar Articulo,2023-11-03 18:56:47
20231103185713152454,admin,Inicio Editar Articulo,2023-11-03 18:57:13
20231103185735051731,admin,Inicio Editar Articulo,2023-11-03 18:57:35
20231103185840196957,admin,Inicio Editar Articulo,2023-11-03 18:58:40
20231103185903597114,admin,Inicio Editar Articulo,2023-11-03 18:59:03
20231103185934325902,admin,Inicio Editar Articulo,2023-11-03 18:59:34
20231103190037898229,admin,Inicio Editar Articulo,2023-11-03 19:00:37
20231103190146297184,admin,Inicio Editar Articulo,2023-11-03 19:01:46
20231103190203826663,admin,Inicio Editar Articulo,2023-11-03 19:02:03
20231103190228703553,admin,Inicio Editar Articulo,2023-11-03 19:02:28
